Order Id,Order Status,Market
34316,CLOSED,USCA
31734,CLOSED,USCA
38801,CLOSED,USCA
32322,CLOSED,USCA
35251,CLOSED,USCA
37455,CLOSED,USCA
39316,CLOSED,USCA
37135,CLOSED,USCA
34109,CLOSED,USCA
31642,CLOSED,USCA
35655,CLOSED,USCA
38029,CLOSED,USCA
38982,CLOSED,USCA
40348,CLOSED,USCA
35461,CLOSED,USCA
35617,CLOSED,USCA
37674,CLOSED,USCA
40518,CLOSED,USCA
37063,CLOSED,USCA
35935,CLOSED,USCA
33251,CLOSED,USCA
38665,CLOSED,USCA
39085,CLOSED,USCA
37356,CLOSED,USCA
34607,CLOSED,USCA
40849,CLOSED,USCA
67333,CLOSED,Europe
16297,CLOSED,Europe
16096,CLOSED,Europe
68196,CLOSED,Europe
63522,CLOSED,Europe
11869,CLOSED,Europe
63177,CLOSED,Europe
66072,CLOSED,Europe
62727,CLOSED,Europe
68420,CLOSED,Europe
6104,CLOSED,LATAM
57837,CLOSED,LATAM
53569,CLOSED,LATAM
60811,CLOSED,LATAM
54885,CLOSED,LATAM
8610,CLOSED,LATAM
28125,CLOSED,Pacific Asia
41413,CLOSED,Pacific Asia
25211,CLOSED,Pacific Asia
21735,CLOSED,Pacific Asia
50506,CLOSED,Pacific Asia
48113,CLOSED,Pacific Asia
21132,CLOSED,Pacific Asia
49978,CLOSED,Africa
43013,CLOSED,Africa
42138,CLOSED,Africa
43695,CLOSED,Africa
18127,CLOSED,Europe
44740,CLOSED,Europe
67399,CLOSED,Europe
17891,CLOSED,Europe
11701,CLOSED,Europe
15093,CLOSED,Europe
12742,CLOSED,Europe
64562,CLOSED,Europe
3526,CLOSED,LATAM
58402,CLOSED,LATAM
57550,CLOSED,LATAM
55753,CLOSED,LATAM
6649,CLOSED,LATAM
58295,CLOSED,LATAM
8655,CLOSED,LATAM
26450,CLOSED,Pacific Asia
27853,CLOSED,Pacific Asia
50285,CLOSED,Pacific Asia
27393,CLOSED,Pacific Asia
47897,CLOSED,Pacific Asia
42899,CLOSED,Pacific Asia
29226,CLOSED,Pacific Asia
28802,CLOSED,Pacific Asia
33711,CLOSED,USCA
39223,CLOSED,USCA
39922,CLOSED,USCA
43744,CLOSED,Africa
68280,CLOSED,Europe
43940,CLOSED,Europe
10489,CLOSED,Europe
62452,CLOSED,Europe
15211,CLOSED,Europe
68140,CLOSED,Europe
11315,CLOSED,Europe
48868,CLOSED,Europe
11615,CLOSED,Europe
67589,CLOSED,Europe
68230,CLOSED,Europe
68667,CLOSED,Europe
4239,CLOSED,LATAM
54593,CLOSED,LATAM
56071,CLOSED,LATAM
951,CLOSED,LATAM
51620,CLOSED,LATAM
26877,CLOSED,Pacific Asia
27849,CLOSED,Pacific Asia
28475,CLOSED,Pacific Asia
29996,CLOSED,Pacific Asia
25965,CLOSED,Pacific Asia
21237,CLOSED,Pacific Asia
33190,CLOSED,USCA
32990,CLOSED,USCA
32326,CLOSED,USCA
49174,CLOSED,Africa
13825,CLOSED,Europe
14461,CLOSED,Europe
12594,CLOSED,Europe
66241,CLOSED,Europe
66427,CLOSED,Europe
68460,CLOSED,Europe
66024,CLOSED,Europe
10565,CLOSED,Europe
52572,CLOSED,LATAM
56016,CLOSED,LATAM
7258,CLOSED,LATAM
28668,CLOSED,Pacific Asia
23282,CLOSED,Pacific Asia
21987,CLOSED,Pacific Asia
20711,CLOSED,Pacific Asia
37877,CLOSED,USCA
47213,COMPLETE,Africa
41484,COMPLETE,Africa
49965,COMPLETE,Africa
45032,COMPLETE,Africa
50941,COMPLETE,Africa
44091,COMPLETE,Africa
46021,COMPLETE,Africa
46654,COMPLETE,Africa
44201,COMPLETE,Africa
46998,COMPLETE,Africa
49976,COMPLETE,Africa
46110,COMPLETE,Africa
46114,ON_HOLD,Africa
70740,COMPLETE,Europe
69427,COMPLETE,Europe
70589,COMPLETE,Europe
69623,COMPLETE,Europe
69801,COMPLETE,Europe
69765,COMPLETE,Europe
69621,COMPLETE,Europe
69799,COMPLETE,Europe
69439,COMPLETE,Europe
70853,COMPLETE,Europe
69689,COMPLETE,Europe
70670,COMPLETE,Europe
64537,COMPLETE,Europe
66484,COMPLETE,Europe
68301,COMPLETE,Europe
12313,COMPLETE,Europe
62675,COMPLETE,Europe
64903,COMPLETE,Europe
14646,COMPLETE,Europe
68710,COMPLETE,Europe
11327,COMPLETE,Europe
43901,COMPLETE,Europe
64339,COMPLETE,Europe
16117,COMPLETE,Europe
61897,COMPLETE,Europe
15867,COMPLETE,Europe
68408,COMPLETE,Europe
13267,COMPLETE,Europe
20030,COMPLETE,Europe
46613,COMPLETE,Europe
19457,COMPLETE,Europe
18045,COMPLETE,Europe
11276,COMPLETE,Europe
12831,COMPLETE,Europe
66717,COMPLETE,Europe
65469,COMPLETE,Europe
15919,COMPLETE,Europe
18187,COMPLETE,Europe
66103,COMPLETE,Europe
16673,COMPLETE,Europe
67795,COMPLETE,Europe
13101,COMPLETE,Europe
70224,COMPLETE,Europe
65939,COMPLETE,Europe
19677,COMPLETE,Europe
16348,COMPLETE,Europe
13239,COMPLETE,Europe
61743,COMPLETE,Europe
17711,COMPLETE,Europe
19397,COMPLETE,Europe
42378,COMPLETE,Europe
11373,COMPLETE,Europe
12166,COMPLETE,Europe
16206,COMPLETE,Europe
12464,COMPLETE,Europe
10425,COMPLETE,Europe
14060,COMPLETE,Europe
62369,COMPLETE,Europe
15498,COMPLETE,Europe
18414,COMPLETE,Europe
63412,COMPLETE,Europe
17167,COMPLETE,Europe
67914,COMPLETE,Europe
15482,COMPLETE,Europe
67055,COMPLETE,Europe
13626,COMPLETE,Europe
45439,COMPLETE,Europe
15387,COMPLETE,Europe
47473,COMPLETE,Europe
19165,COMPLETE,Europe
12043,COMPLETE,Europe
12255,COMPLETE,Europe
68260,COMPLETE,Europe
71547,COMPLETE,Europe
71393,COMPLETE,Europe
69808,ON_HOLD,Europe
69442,ON_HOLD,Europe
69850,ON_HOLD,Europe
69543,ON_HOLD,Europe
14620,ON_HOLD,Europe
16778,ON_HOLD,Europe
16837,ON_HOLD,Europe
15521,ON_HOLD,Europe
19803,ON_HOLD,Europe
63396,ON_HOLD,Europe
18082,ON_HOLD,Europe
69038,ON_HOLD,Europe
60192,COMPLETE,LATAM
56838,COMPLETE,LATAM
56754,COMPLETE,LATAM
59550,COMPLETE,LATAM
5487,COMPLETE,LATAM
57713,COMPLETE,LATAM
57009,COMPLETE,LATAM
52258,COMPLETE,LATAM
8303,COMPLETE,LATAM
5705,COMPLETE,LATAM
9480,COMPLETE,LATAM
5131,COMPLETE,LATAM
54202,COMPLETE,LATAM
54302,COMPLETE,LATAM
3895,COMPLETE,LATAM
3669,COMPLETE,LATAM
53244,COMPLETE,LATAM
6353,COMPLETE,LATAM
58407,COMPLETE,LATAM
1825,COMPLETE,LATAM
2967,COMPLETE,LATAM
54284,COMPLETE,LATAM
8608,COMPLETE,LATAM
53888,COMPLETE,LATAM
56276,COMPLETE,LATAM
9573,COMPLETE,LATAM
57920,COMPLETE,LATAM
52375,COMPLETE,LATAM
51293,COMPLETE,LATAM
53295,COMPLETE,LATAM
58575,COMPLETE,LATAM
55962,COMPLETE,LATAM
9672,COMPLETE,LATAM
6380,COMPLETE,LATAM
59042,COMPLETE,LATAM
4207,COMPLETE,LATAM
53175,COMPLETE,LATAM
55881,COMPLETE,LATAM
3402,COMPLETE,LATAM
8085,COMPLETE,LATAM
6518,COMPLETE,LATAM
9695,COMPLETE,LATAM
4231,COMPLETE,LATAM
57397,COMPLETE,LATAM
55785,COMPLETE,LATAM
6105,COMPLETE,LATAM
8947,COMPLETE,LATAM
52371,COMPLETE,LATAM
52938,COMPLETE,LATAM
56607,COMPLETE,LATAM
4248,COMPLETE,LATAM
57748,COMPLETE,LATAM
9040,COMPLETE,LATAM
5875,COMPLETE,LATAM
9950,COMPLETE,LATAM
7025,COMPLETE,LATAM
59729,COMPLETE,LATAM
61556,COMPLETE,LATAM
5602,COMPLETE,LATAM
3500,COMPLETE,LATAM
52761,COMPLETE,LATAM
5280,COMPLETE,LATAM
5337,COMPLETE,LATAM
8724,COMPLETE,LATAM
53979,COMPLETE,LATAM
54104,ON_HOLD,LATAM
53180,ON_HOLD,LATAM
6644,ON_HOLD,LATAM
58914,ON_HOLD,LATAM
4443,ON_HOLD,LATAM
58182,ON_HOLD,LATAM
8637,ON_HOLD,LATAM
74584,COMPLETE,Pacific Asia
74497,COMPLETE,Pacific Asia
74677,COMPLETE,Pacific Asia
74675,COMPLETE,Pacific Asia
73027,COMPLETE,Pacific Asia
73043,COMPLETE,Pacific Asia
75236,COMPLETE,Pacific Asia
28427,COMPLETE,Pacific Asia
29330,COMPLETE,Pacific Asia
21948,COMPLETE,Pacific Asia
23391,COMPLETE,Pacific Asia
28777,COMPLETE,Pacific Asia
41771,COMPLETE,Pacific Asia
21829,COMPLETE,Pacific Asia
20519,COMPLETE,Pacific Asia
25241,COMPLETE,Pacific Asia
30631,COMPLETE,Pacific Asia
22698,COMPLETE,Pacific Asia
22026,COMPLETE,Pacific Asia
30398,COMPLETE,Pacific Asia
72394,COMPLETE,Pacific Asia
23234,COMPLETE,Pacific Asia
30425,COMPLETE,Pacific Asia
49181,COMPLETE,Pacific Asia
75338,COMPLETE,Pacific Asia
24117,COMPLETE,Pacific Asia
28093,COMPLETE,Pacific Asia
21725,COMPLETE,Pacific Asia
20679,COMPLETE,Pacific Asia
44901,COMPLETE,Pacific Asia
25819,COMPLETE,Pacific Asia
25185,COMPLETE,Pacific Asia
27308,COMPLETE,Pacific Asia
20403,COMPLETE,Pacific Asia
23713,COMPLETE,Pacific Asia
42405,COMPLETE,Pacific Asia
23055,COMPLETE,Pacific Asia
26524,COMPLETE,Pacific Asia
29644,COMPLETE,Pacific Asia
74895,COMPLETE,Pacific Asia
22390,COMPLETE,Pacific Asia
44916,COMPLETE,Pacific Asia
21440,COMPLETE,Pacific Asia
42046,COMPLETE,Pacific Asia
30694,COMPLETE,Pacific Asia
22774,COMPLETE,Pacific Asia
76895,COMPLETE,Pacific Asia
48082,COMPLETE,Pacific Asia
73811,COMPLETE,Pacific Asia
22459,COMPLETE,Pacific Asia
27297,COMPLETE,Pacific Asia
30496,COMPLETE,Pacific Asia
27643,COMPLETE,Pacific Asia
28466,COMPLETE,Pacific Asia
71950,COMPLETE,Pacific Asia
42909,COMPLETE,Pacific Asia
71903,COMPLETE,Pacific Asia
71737,COMPLETE,Pacific Asia
29592,COMPLETE,Pacific Asia
23274,COMPLETE,Pacific Asia
21888,COMPLETE,Pacific Asia
20884,COMPLETE,Pacific Asia
22843,COMPLETE,Pacific Asia
23831,COMPLETE,Pacific Asia
49895,COMPLETE,Pacific Asia
20983,COMPLETE,Pacific Asia
30047,COMPLETE,Pacific Asia
49893,COMPLETE,Pacific Asia
50196,COMPLETE,Pacific Asia
41799,COMPLETE,Pacific Asia
74018,COMPLETE,Pacific Asia
76312,COMPLETE,Pacific Asia
72777,COMPLETE,Pacific Asia
72612,COMPLETE,Pacific Asia
76558,COMPLETE,Pacific Asia
76592,COMPLETE,Pacific Asia
76751,COMPLETE,Pacific Asia
74273,COMPLETE,Pacific Asia
74975,COMPLETE,Pacific Asia
74270,COMPLETE,Pacific Asia
76603,COMPLETE,Pacific Asia
72798,COMPLETE,Pacific Asia
23654,ON_HOLD,Pacific Asia
29813,ON_HOLD,Pacific Asia
73877,ON_HOLD,Pacific Asia
45794,ON_HOLD,Pacific Asia
20414,ON_HOLD,Pacific Asia
75088,ON_HOLD,Pacific Asia
76349,ON_HOLD,Pacific Asia
37988,COMPLETE,USCA
31331,COMPLETE,USCA
37699,COMPLETE,USCA
35856,COMPLETE,USCA
37303,COMPLETE,USCA
32384,COMPLETE,USCA
35797,COMPLETE,USCA
39743,COMPLETE,USCA
37935,COMPLETE,USCA
41283,COMPLETE,USCA
32636,COMPLETE,USCA
31661,COMPLETE,USCA
40507,COMPLETE,USCA
40872,COMPLETE,USCA
40869,COMPLETE,USCA
32771,COMPLETE,USCA
39584,COMPLETE,USCA
39480,COMPLETE,USCA
33307,COMPLETE,USCA
34321,COMPLETE,USCA
36463,COMPLETE,USCA
35126,COMPLETE,USCA
35304,COMPLETE,USCA
33087,COMPLETE,USCA
36516,COMPLETE,USCA
38728,COMPLETE,USCA
35971,COMPLETE,USCA
34015,COMPLETE,USCA
37931,COMPLETE,USCA
33429,COMPLETE,USCA
39599,COMPLETE,USCA
42162,ON_HOLD,USCA
40993,ON_HOLD,USCA
35796,ON_HOLD,USCA
35038,ON_HOLD,USCA
38319,ON_HOLD,USCA
35227,ON_HOLD,USCA
36825,ON_HOLD,USCA
38316,ON_HOLD,USCA
32453,ON_HOLD,USCA
36116,ON_HOLD,USCA
42045,COMPLETE,Africa
46965,COMPLETE,Africa
50193,COMPLETE,Africa
51241,COMPLETE,Africa
13768,COMPLETE,Europe
64017,COMPLETE,Europe
50399,COMPLETE,Europe
16132,COMPLETE,Europe
65712,COMPLETE,Europe
64337,COMPLETE,Europe
64867,COMPLETE,Europe
68688,COMPLETE,Europe
16830,COMPLETE,Europe
67230,COMPLETE,Europe
11954,COMPLETE,Europe
19697,ON_HOLD,Europe
4444,COMPLETE,LATAM
2231,COMPLETE,LATAM
55165,COMPLETE,LATAM
2238,COMPLETE,LATAM
4705,COMPLETE,LATAM
57211,COMPLETE,LATAM
53256,COMPLETE,LATAM
427,COMPLETE,LATAM
52143,COMPLETE,LATAM
57692,COMPLETE,LATAM
3449,ON_HOLD,LATAM
57919,ON_HOLD,LATAM
29717,COMPLETE,Pacific Asia
50502,COMPLETE,Pacific Asia
47001,COMPLETE,Pacific Asia
28573,COMPLETE,Pacific Asia
45098,COMPLETE,Pacific Asia
23632,COMPLETE,Pacific Asia
30672,COMPLETE,Pacific Asia
26925,COMPLETE,Pacific Asia
39821,COMPLETE,USCA
41192,COMPLETE,USCA
35239,COMPLETE,USCA
36623,COMPLETE,USCA
39447,COMPLETE,USCA
39161,COMPLETE,USCA
50127,COMPLETE,Africa
13318,COMPLETE,Europe
61936,COMPLETE,Europe
16374,COMPLETE,Europe
62927,COMPLETE,Europe
14614,COMPLETE,Europe
9617,COMPLETE,LATAM
59916,COMPLETE,LATAM
53641,COMPLETE,LATAM
52807,COMPLETE,LATAM
60055,COMPLETE,LATAM
59136,COMPLETE,LATAM
332,COMPLETE,LATAM
2172,COMPLETE,LATAM
20372,COMPLETE,Pacific Asia
24782,COMPLETE,Pacific Asia
42830,COMPLETE,Pacific Asia
20305,COMPLETE,Pacific Asia
30412,COMPLETE,Pacific Asia
29390,COMPLETE,Pacific Asia
22226,COMPLETE,Pacific Asia
23914,ON_HOLD,Pacific Asia
27685,ON_HOLD,Pacific Asia
38058,COMPLETE,USCA
40664,COMPLETE,USCA
46769,ON_HOLD,Africa
19470,COMPLETE,Europe
16388,COMPLETE,Europe
44679,COMPLETE,Europe
18290,COMPLETE,Europe
57923,COMPLETE,LATAM
54674,COMPLETE,LATAM
56206,COMPLETE,LATAM
54003,COMPLETE,LATAM
52789,COMPLETE,LATAM
54741,ON_HOLD,LATAM
20750,COMPLETE,Pacific Asia
23109,COMPLETE,Pacific Asia
24640,COMPLETE,Pacific Asia
24609,ON_HOLD,Pacific Asia
20412,ON_HOLD,Pacific Asia
36552,COMPLETE,USCA
32586,COMPLETE,USCA
41048,COMPLETE,USCA
42114,COMPLETE,Africa
17107,COMPLETE,Europe
13206,COMPLETE,Europe
14969,COMPLETE,Europe
66536,COMPLETE,Europe
7590,COMPLETE,LATAM
5688,COMPLETE,LATAM
61398,COMPLETE,LATAM
55367,COMPLETE,LATAM
25329,COMPLETE,Pacific Asia
46458,COMPLETE,Pacific Asia
31041,COMPLETE,Pacific Asia
24926,ON_HOLD,Pacific Asia
35950,COMPLETE,USCA
43022,COMPLETE,Africa
41769,COMPLETE,Africa
49044,COMPLETE,Africa
69628,COMPLETE,Europe
12779,COMPLETE,Europe
68759,COMPLETE,Europe
67822,COMPLETE,Europe
68345,COMPLETE,Europe
70232,COMPLETE,Europe
11292,COMPLETE,Europe
11752,COMPLETE,Europe
62049,COMPLETE,Europe
66143,COMPLETE,Europe
42846,COMPLETE,Europe
12128,COMPLETE,Europe
64161,COMPLETE,Europe
11247,COMPLETE,Europe
13766,COMPLETE,Europe
18523,COMPLETE,Europe
62685,COMPLETE,Europe
65258,COMPLETE,Europe
14744,COMPLETE,Europe
69308,COMPLETE,Europe
28938,COMPLETE,Pacific Asia
47390,COMPLETE,Pacific Asia
24967,COMPLETE,Pacific Asia
21114,COMPLETE,Pacific Asia
31002,COMPLETE,Pacific Asia
51156,COMPLETE,Pacific Asia
24203,COMPLETE,Pacific Asia
26610,COMPLETE,Pacific Asia
22686,ON_HOLD,Pacific Asia
39156,COMPLETE,USCA
36886,COMPLETE,USCA
39950,COMPLETE,USCA
34198,COMPLETE,USCA
41181,COMPLETE,USCA
47683,COMPLETE,USCA
33982,COMPLETE,USCA
40526,COMPLETE,USCA
34808,COMPLETE,USCA
32435,COMPLETE,USCA
33366,COMPLETE,USCA
37487,COMPLETE,USCA
36295,COMPLETE,USCA
49148,COMPLETE,USCA
33286,COMPLETE,USCA
40314,COMPLETE,USCA
41144,COMPLETE,USCA
38019,COMPLETE,USCA
39350,COMPLETE,USCA
40173,COMPLETE,USCA
31674,COMPLETE,USCA
35705,COMPLETE,USCA
33141,COMPLETE,USCA
39208,ON_HOLD,USCA
37776,ON_HOLD,USCA
36470,ON_HOLD,USCA
34337,ON_HOLD,USCA
47894,COMPLETE,Africa
45714,COMPLETE,Africa
50998,COMPLETE,Africa
41364,COMPLETE,Africa
42306,COMPLETE,Africa
43454,COMPLETE,Africa
42624,COMPLETE,Africa
46869,COMPLETE,Africa
45767,COMPLETE,Africa
43736,COMPLETE,Africa
41665,COMPLETE,Africa
46164,COMPLETE,Africa
45404,COMPLETE,Africa
50802,COMPLETE,Africa
44053,COMPLETE,Africa
41991,COMPLETE,Africa
44319,COMPLETE,Africa
47095,COMPLETE,Africa
42562,COMPLETE,Africa
44607,COMPLETE,Africa
15130,COMPLETE,Europe
66119,COMPLETE,Europe
12801,COMPLETE,Europe
15424,COMPLETE,Europe
65490,COMPLETE,Europe
10605,COMPLETE,Europe
13159,COMPLETE,Europe
62648,COMPLETE,Europe
66323,COMPLETE,Europe
18322,COMPLETE,Europe
63916,COMPLETE,Europe
14756,COMPLETE,Europe
17786,COMPLETE,Europe
62219,COMPLETE,Europe
15004,COMPLETE,Europe
17086,COMPLETE,Europe
13385,COMPLETE,Europe
13235,COMPLETE,Europe
18689,COMPLETE,Europe
15263,COMPLETE,Europe
44736,COMPLETE,Europe
10609,COMPLETE,Europe
16352,COMPLETE,Europe
15888,COMPLETE,Europe
47103,COMPLETE,Europe
48754,COMPLETE,Europe
16084,COMPLETE,Europe
11727,COMPLETE,Europe
13161,COMPLETE,Europe
12682,COMPLETE,Europe
12884,COMPLETE,Europe
62828,COMPLETE,Europe
15151,COMPLETE,Europe
20200,COMPLETE,Europe
62232,COMPLETE,Europe
64852,COMPLETE,Europe
63270,COMPLETE,Europe
13776,COMPLETE,Europe
68556,COMPLETE,Europe
68524,COMPLETE,Europe
16108,COMPLETE,Europe
61840,COMPLETE,Europe
13534,COMPLETE,Europe
14093,COMPLETE,Europe
14598,COMPLETE,Europe
62615,COMPLETE,Europe
47525,COMPLETE,Europe
18166,COMPLETE,Europe
19519,COMPLETE,Europe
15236,COMPLETE,Europe
62888,COMPLETE,Europe
45915,COMPLETE,Europe
67908,COMPLETE,Europe
68482,COMPLETE,Europe
11145,COMPLETE,Europe
10355,COMPLETE,Europe
64815,COMPLETE,Europe
13056,COMPLETE,Europe
65995,COMPLETE,Europe
19256,COMPLETE,Europe
61675,COMPLETE,Europe
13158,COMPLETE,Europe
16217,COMPLETE,Europe
49025,COMPLETE,Europe
12388,COMPLETE,Europe
62027,COMPLETE,Europe
17561,COMPLETE,Europe
47529,COMPLETE,Europe
51146,ON_HOLD,Europe
15043,ON_HOLD,Europe
15001,ON_HOLD,Europe
14948,ON_HOLD,Europe
13698,ON_HOLD,Europe
19176,ON_HOLD,Europe
10503,ON_HOLD,Europe
64958,ON_HOLD,Europe
41296,ON_HOLD,Europe
12444,ON_HOLD,Europe
17663,ON_HOLD,Europe
14654,ON_HOLD,Europe
19602,ON_HOLD,Europe
61658,ON_HOLD,Europe
63097,ON_HOLD,Europe
12025,ON_HOLD,Europe
13909,ON_HOLD,Europe
8859,COMPLETE,LATAM
53538,COMPLETE,LATAM
9597,COMPLETE,LATAM
9975,COMPLETE,LATAM
54175,COMPLETE,LATAM
4406,COMPLETE,LATAM
819,COMPLETE,LATAM
61272,COMPLETE,LATAM
4568,COMPLETE,LATAM
59116,COMPLETE,LATAM
60630,COMPLETE,LATAM
61242,COMPLETE,LATAM
4758,COMPLETE,LATAM
59084,COMPLETE,LATAM
9211,COMPLETE,LATAM
58790,COMPLETE,LATAM
9973,COMPLETE,LATAM
58246,COMPLETE,LATAM
8814,COMPLETE,LATAM
60491,COMPLETE,LATAM
60183,COMPLETE,LATAM
1738,COMPLETE,LATAM
60871,COMPLETE,LATAM
53714,COMPLETE,LATAM
60438,COMPLETE,LATAM
52740,COMPLETE,LATAM
8760,COMPLETE,LATAM
52716,COMPLETE,LATAM
5368,COMPLETE,LATAM
60126,COMPLETE,LATAM
4343,COMPLETE,LATAM
61545,COMPLETE,LATAM
60643,COMPLETE,LATAM
56412,COMPLETE,LATAM
1816,COMPLETE,LATAM
52095,COMPLETE,LATAM
57537,COMPLETE,LATAM
59607,COMPLETE,LATAM
52082,COMPLETE,LATAM
6609,COMPLETE,LATAM
952,COMPLETE,LATAM
6627,COMPLETE,LATAM
6851,COMPLETE,LATAM
57117,COMPLETE,LATAM
59899,COMPLETE,LATAM
55593,COMPLETE,LATAM
5694,COMPLETE,LATAM
3943,COMPLETE,LATAM
4177,COMPLETE,LATAM
53071,COMPLETE,LATAM
917,COMPLETE,LATAM
54712,COMPLETE,LATAM
60166,COMPLETE,LATAM
60913,COMPLETE,LATAM
4852,COMPLETE,LATAM
57735,COMPLETE,LATAM
53968,COMPLETE,LATAM
56666,COMPLETE,LATAM
53975,COMPLETE,LATAM
4029,COMPLETE,LATAM
57908,COMPLETE,LATAM
56950,COMPLETE,LATAM
1357,COMPLETE,LATAM
53804,COMPLETE,LATAM
56133,COMPLETE,LATAM
9417,COMPLETE,LATAM
6303,COMPLETE,LATAM
5560,COMPLETE,LATAM
536,ON_HOLD,LATAM
4583,ON_HOLD,LATAM
55681,ON_HOLD,LATAM
8174,ON_HOLD,LATAM
9489,ON_HOLD,LATAM
7183,ON_HOLD,LATAM
58683,ON_HOLD,LATAM
55884,ON_HOLD,LATAM
30089,COMPLETE,Pacific Asia
31077,COMPLETE,Pacific Asia
29273,COMPLETE,Pacific Asia
26458,COMPLETE,Pacific Asia
42033,COMPLETE,Pacific Asia
47069,COMPLETE,Pacific Asia
47189,COMPLETE,Pacific Asia
46680,COMPLETE,Pacific Asia
21858,COMPLETE,Pacific Asia
28191,COMPLETE,Pacific Asia
21618,COMPLETE,Pacific Asia
20666,COMPLETE,Pacific Asia
29410,COMPLETE,Pacific Asia
48449,COMPLETE,Pacific Asia
23694,COMPLETE,Pacific Asia
20976,COMPLETE,Pacific Asia
22123,COMPLETE,Pacific Asia
24622,COMPLETE,Pacific Asia
42611,COMPLETE,Pacific Asia
25456,COMPLETE,Pacific Asia
21332,COMPLETE,Pacific Asia
41618,COMPLETE,Pacific Asia
26266,ON_HOLD,Pacific Asia
28888,ON_HOLD,Pacific Asia
31187,ON_HOLD,Pacific Asia
27552,ON_HOLD,Pacific Asia
42957,ON_HOLD,Pacific Asia
40722,COMPLETE,USCA
39392,COMPLETE,USCA
31633,COMPLETE,USCA
38562,COMPLETE,USCA
36262,COMPLETE,USCA
35428,COMPLETE,USCA
39941,COMPLETE,USCA
33408,COMPLETE,USCA
40524,COMPLETE,USCA
39260,COMPLETE,USCA
33597,COMPLETE,USCA
36258,COMPLETE,USCA
32851,ON_HOLD,USCA
36285,ON_HOLD,USCA
43903,PENDING_PAYMENT,Africa
43146,PENDING_PAYMENT,Africa
49967,PENDING_PAYMENT,Africa
49606,PENDING_PAYMENT,Africa
50394,PENDING_PAYMENT,Africa
44422,PENDING_PAYMENT,Africa
44518,PENDING_PAYMENT,Africa
48054,PENDING_PAYMENT,Africa
44913,PENDING_PAYMENT,Africa
42974,PENDING_PAYMENT,Africa
48052,PENDING_PAYMENT,Africa
49587,PENDING_PAYMENT,Africa
46620,PENDING_PAYMENT,Africa
45171,PENDING_PAYMENT,Africa
45321,PENDING_PAYMENT,Africa
50986,PENDING_PAYMENT,Africa
47698,PENDING_PAYMENT,Africa
42765,PAYMENT_REVIEW,Europe
70226,PAYMENT_REVIEW,Europe
14037,PAYMENT_REVIEW,Europe
61806,PAYMENT_REVIEW,Europe
69537,PENDING_PAYMENT,Europe
69426,PENDING_PAYMENT,Europe
69693,PENDING_PAYMENT,Europe
69800,PENDING_PAYMENT,Europe
69690,PENDING_PAYMENT,Europe
70851,PENDING_PAYMENT,Europe
62221,PENDING_PAYMENT,Europe
16564,PENDING_PAYMENT,Europe
19678,PENDING_PAYMENT,Europe
10981,PENDING_PAYMENT,Europe
18431,PENDING_PAYMENT,Europe
62952,PENDING_PAYMENT,Europe
12783,PENDING_PAYMENT,Europe
16747,PENDING_PAYMENT,Europe
67737,PENDING_PAYMENT,Europe
67619,PENDING_PAYMENT,Europe
14980,PENDING_PAYMENT,Europe
18765,PENDING_PAYMENT,Europe
13271,PENDING_PAYMENT,Europe
11668,PENDING_PAYMENT,Europe
17943,PENDING_PAYMENT,Europe
46820,PENDING_PAYMENT,Europe
62644,PENDING_PAYMENT,Europe
14697,PENDING_PAYMENT,Europe
67429,PENDING_PAYMENT,Europe
16594,PENDING_PAYMENT,Europe
70358,PENDING_PAYMENT,Europe
13063,PENDING_PAYMENT,Europe
15500,PENDING_PAYMENT,Europe
15987,PENDING_PAYMENT,Europe
18951,PENDING_PAYMENT,Europe
15497,PENDING_PAYMENT,Europe
19385,PENDING_PAYMENT,Europe
70428,PENDING_PAYMENT,Europe
10984,PENDING_PAYMENT,Europe
62926,PENDING_PAYMENT,Europe
65933,PENDING_PAYMENT,Europe
16479,PENDING_PAYMENT,Europe
18599,PENDING_PAYMENT,Europe
63368,PENDING_PAYMENT,Europe
17459,PENDING_PAYMENT,Europe
67249,PENDING_PAYMENT,Europe
18714,PENDING_PAYMENT,Europe
19816,PENDING_PAYMENT,Europe
20146,PENDING_PAYMENT,Europe
63410,PENDING_PAYMENT,Europe
13627,PENDING_PAYMENT,Europe
13442,PENDING_PAYMENT,Europe
17385,PENDING_PAYMENT,Europe
14812,PENDING_PAYMENT,Europe
13750,PENDING_PAYMENT,Europe
71242,PENDING_PAYMENT,Europe
62001,PENDING_PAYMENT,Europe
15124,PENDING_PAYMENT,Europe
18631,PENDING_PAYMENT,Europe
70384,PENDING_PAYMENT,Europe
63289,PENDING_PAYMENT,Europe
18330,PENDING_PAYMENT,Europe
45633,PENDING_PAYMENT,Europe
15240,PENDING_PAYMENT,Europe
68055,PENDING_PAYMENT,Europe
62251,PENDING_PAYMENT,Europe
68070,PENDING_PAYMENT,Europe
65130,PENDING_PAYMENT,Europe
10987,PENDING_PAYMENT,Europe
18454,PENDING_PAYMENT,Europe
14333,PENDING_PAYMENT,Europe
13445,PENDING_PAYMENT,Europe
11059,PENDING_PAYMENT,Europe
20108,PENDING_PAYMENT,Europe
13493,PENDING_PAYMENT,Europe
11773,PENDING_PAYMENT,Europe
18291,PENDING_PAYMENT,Europe
63838,PENDING_PAYMENT,Europe
15296,PENDING_PAYMENT,Europe
